Point_Index,StraightPath_Length,GyroPath_Length,GyroPath_Perc,CLR_Alpha,CLR_Gamma
1585,351.688783,0.000000,0.000000,0,0
1586,350.526746,0.000000,0.000000,0,0
1587,349.542558,0.000000,0.000000,0,0
1588,348.558460,0.000000,0.000000,0,0
1589,347.574452,0.000000,0.000000,0,0
1590,346.590537,0.000000,0.000000,0,0
1591,345.428719,0.000000,0.000000,0,0
1592,344.622982,0.000000,0.000000,0,0
1593,343.460332,0.000000,0.000000,0,0
1594,342.476277,0.000000,0.000000,0,0
1595,341.492313,0.000000,0.000000,0,0
1596,340.508443,0.000000,0.000000,0,0
1597,339.524668,0.000000,0.000000,0,0
1598,338.540987,0.000000,0.000000,0,0
1599,337.378126,0.000000,0.000000,0,0
1600,336.394114,0.000000,0.000000,0,0
1601,335.410197,0.000000,0.000000,0,0
1602,334.426375,0.000000,0.000000,0,0
1603,333.442649,0.000000,0.000000,0,0
1604,332.280002,0.000000,0.000000,0,0
1605,331.295940,0.000000,0.000000,0,0
1606,330.311974,0.000000,0.000000,0,0
1607,329.328104,0.000000,0.000000,0,0
1608,328.166116,0.000000,0.000000,0,0
1609,327.181907,0.000000,0.000000,0,0
1610,326.197793,0.000000,0.000000,0,0
1611,325.213776,0.000000,0.000000,0,0
1612,324.052465,0.000000,0.000000,0,0
1613,323.068104,0.000000,0.000000,0,0
1614,322.083840,0.000000,0.000000,0,0
1615,321.099673,0.000000,0.000000,0,0
1616,319.939057,0.000000,0.000000,0,0
1617,318.954542,0.000000,0.000000,0,0
1618,317.970124,0.000000,0.000000,0,0
1619,316.985804,0.000000,0.000000,0,0
1620,315.825901,0.000000,0.000000,0,0
1621,314.841230,0.000000,0.000000,0,0
1622,313.856655,0.000000,0.000000,0,0
1623,312.697937,0.000000,0.000000,0,0
1624,311.887800,0.000000,0.000000,0,0
1625,310.728177,0.000000,0.000000,0,0
1626,309.743442,0.000000,0.000000,0,0
1627,308.758806,0.000000,0.000000,0,0
1628,307.774268,0.000000,0.000000,0,0
1629,306.615394,0.000000,0.000000,0,0
1630,305.630496,0.000000,0.000000,0,0
1631,304.645696,0.000000,0.000000,0,0
1632,303.488056,0.000000,0.000000,0,0
1633,302.502893,0.000000,0.000000,0,0
1634,301.517827,0.000000,0.000000,0,0
1635,300.361449,0.000000,0.000000,0,0
1636,299.376018,0.000000,0.000000,0,0
1637,298.221394,0.000000,0.000000,0,0
1638,297.235597,0.000000,0.000000,0,0
1639,296.249895,0.000000,0.000000,0,0
1640,295.096594,0.000000,0.000000,0,0
1641,294.110523,0.000000,0.000000,0,0
1642,292.959042,0.000000,0.000000,0,0
1643,291.972601,0.000000,0.000000,0,0
1644,290.822970,0.000000,0.000000,0,0
1645,290.000000,0.000000,0.000000,0,0
1646,288.849442,0.000000,0.000000,0,0
1647,287.862815,0.000000,0.000000,0,0
1648,286.714143,0.000000,0.000000,0,0
1649,285.727143,0.000000,0.000000,0,0
1650,284.580393,0.000000,0.000000,0,0
1651,283.593018,0.000000,0.000000,0,0
1652,282.448225,0.000000,0.000000,0,0
1653,281.460477,0.000000,0.000000,0,0
1654,280.317677,0.000000,0.000000,0,0
1655,279.329554,0.000000,0.000000,0,0
1656,278.188785,0.000000,0.000000,0,0
1657,277.200289,0.000000,0.000000,0,0
1658,276.211875,0.000000,0.000000,0,0
1659,275.072718,0.000000,0.000000,0,0
1660,274.083929,0.000000,0.000000,0,0
1661,273.095221,0.000000,0.000000,0,0
1662,272.106597,0.000000,0.000000,0,0
1663,270.968633,0.000000,0.000000,0,0
1664,269.979629,0.000000,0.000000,0,0
1665,268.843821,0.000000,0.000000,0,0
1666,267.854438,0.000000,0.000000,0,0
1667,266.865134,0.000000,0.000000,0,0
1668,265.731067,0.000000,0.000000,0,0
1669,264.741383,0.000000,0.000000,0,0
1670,263.751777,0.000000,0.000000,0,0
1671,262.619497,0.000000,0.000000,0,0
1672,261.629509,0.000000,0.000000,0,0
1673,260.639598,0.000000,0.000000,0,0
1674,259.649764,0.000000,0.000000,0,0
1675,258.804946,0.000000,0.000000,0,0
1676,258.953664,0.000000,0.000000,0,0
1677,257.965114,0.000000,0.000000,0,0
1678,256.976653,0.000000,0.000000,0,0
1679,256.142538,0.000000,0.000000,0,0
1680,255.313533,0.000000,0.000000,0,0
1681,254.489685,0.000000,0.000000,0,0
1682,253.671047,0.000000,0.000000,0,0
1683,252.857667,0.000000,0.000000,0,0
1684,253.033595,0.000000,0.000000,0,0
1685,252.230054,0.000000,0.000000,0,0
1686,251.431899,0.000000,0.000000,0,0
1687,250.639183,0.000000,0.000000,0,0
1688,249.657766,0.000000,0.000000,0,0
1689,248.871453,0.000000,0.000000,0,0
1690,248.090709,0.000000,0.000000,0,0
1691,248.294180,0.000000,0.000000,0,0
1692,247.523736,0.000000,0.000000,0,0
1693,246.758992,0.000000,0.000000,0,0
1694,246.000000,0.000000,0.000000,0,0
1695,245.246814,0.000000,0.000000,0,0
1696,244.499489,0.000000,0.000000,0,0
1697,243.758077,0.000000,0.000000,0,0
1698,243.022633,0.000000,0.000000,0,0
1699,242.293211,0.000000,0.000000,0,0
1700,241.569866,0.000000,0.000000,0,0
1701,240.852652,0.000000,0.000000,0,0
1702,240.141625,0.000000,0.000000,0,0
1703,239.436839,0.000000,0.000000,0,0
1704,238.738351,0.000000,0.000000,0,0
1705,239.008368,0.000000,0.000000,0,0
1706,238.321212,0.000000,0.000000,0,0
1707,237.640485,0.000000,0.000000,0,0
1708,236.681220,0.000000,0.000000,0,0
1709,236.008474,0.000000,0.000000,0,0
1710,235.342304,0.000000,0.000000,0,0
1711,234.682765,0.000000,0.000000,0,0
1712,234.982978,0.000000,0.000000,0,0
1713,234.335230,0.000000,0.000000,0,0
1714,233.694245,0.000000,0.000000,0,0
1715,233.060078,0.000000,0.000000,0,0
1716,232.432786,0.000000,0.000000,0,0
1717,231.812424,0.000000,0.000000,0,0
1718,231.199048,0.000000,0.000000,0,0
1719,230.592715,0.000000,0.000000,0,0
1720,229.993478,0.000000,0.000000,0,0
1721,230.338881,0.000000,0.000000,0,0
1722,229.752040,0.000000,0.000000,0,0
1723,229.172424,0.000000,0.000000,0,0
1724,228.600087,0.000000,0.000000,0,0
1725,228.035085,0.000000,0.000000,0,0
1726,228.405341,0.000000,0.000000,0,0
1727,227.853023,0.000000,0.000000,0,0
1728,227.308161,0.000000,0.000000,0,0
1729,226.770809,0.000000,0.000000,0,0
1730,227.160736,0.000000,0.000000,0,0
1731,226.636272,0.000000,0.000000,0,0
1732,226.119437,0.000000,0.000000,0,0
1733,226.523729,0.000000,0.000000,0,0
1734,226.019911,0.000000,0.000000,0,0
1735,225.523835,0.000000,0.000000,0,0
1736,225.035553,0.000000,0.000000,0,0
1737,225.459531,0.000000,0.000000,0,0
1738,224.984444,0.000000,0.000000,0,0
1739,225.417391,0.000000,0.000000,0,0
1740,224.955551,0.000000,0.000000,0,0
1741,225.397427,0.000000,0.000000,0,0
1742,224.948883,0.000000,0.000000,0,0
1743,225.399645,0.000000,0.000000,0,0
1744,224.964442,0.000000,0.000000,0,0
1745,224.537302,0.000000,0.000000,0,0
1746,225.002222,0.000000,0.000000,0,0
1747,224.588513,0.000000,0.000000,0,0
1748,224.182961,0.000000,0.000000,0,0
1749,224.661968,0.000000,0.000000,0,0
1750,224.269927,0.000000,0.000000,0,0
1751,224.757647,0.000000,0.000000,0,0
1752,224.379143,0.000000,0.000000,0,0
1753,224.008928,0.000000,0.000000,0,0
1754,223.647043,0.000000,0.000000,0,0
1755,224.153965,0.000000,0.000000,0,0
1756,223.805719,0.000000,0.000000,0,0
1757,224.321198,0.000000,0.000000,0,0
1758,223.986607,0.000000,0.000000,0,0
1759,224.510579,0.000000,0.000000,0,0
1760,224.189652,0.000000,0.000000,0,0
1761,224.722051,0.000000,0.000000,0,0
1762,224.414795,0.000000,0.000000,0,0
1763,224.955551,0.000000,0.000000,0,0
1764,224.661968,0.000000,0.000000,0,0
1765,225.211012,0.000000,0.000000,0,0
1766,225.763150,0.000000,0.000000,0,0
1767,225.488359,0.000000,0.000000,0,0
1768,226.048667,0.000000,0.000000,0,0
1769,226.612003,0.000000,0.000000,0,0
1770,226.355914,0.000000,0.000000,0,0
1771,226.927301,0.000000,0.000000,0,0
1772,227.501648,0.000000,0.000000,0,0
1773,228.078934,0.000000,0.000000,0,0
1774,227.846440,0.000000,0.000000,0,0
1775,228.431609,0.000000,0.000000,0,0
1776,228.212620,0.000000,0.000000,0,0
1777,228.805594,0.000000,0.000000,0,0
1778,229.401395,0.000000,0.000000,0,0
1779,229.200785,0.000000,0.000000,0,0
1780,229.804265,0.000000,0.000000,0,0
1781,230.410503,0.000000,0.000000,0,0
1782,231.019480,0.000000,0.000000,0,0
1783,231.631172,0.000000,0.000000,0,0
1784,231.458420,0.000000,0.000000,0,0
1785,231.294185,0.000000,0.000000,0,0
1786,230.512473,0.000000,0.000000,0,0
1787,230.360587,0.000000,0.000000,0,0
1788,230.217289,0.000000,0.000000,0,0
1789,230.082594,0.000000,0.000000,0,0
1790,229.314195,0.000000,0.000000,0,0
1791,229.192059,0.000000,0.000000,0,0
1792,229.078589,0.000000,0.000000,0,0
1793,228.973798,0.000000,0.000000,0,0
1794,228.877697,0.000000,0.000000,0,0
1795,228.790297,0.000000,0.000000,0,0
1796,228.711609,0.000000,0.000000,0,0
1797,228.641641,0.000000,0.000000,0,0
1798,229.316375,0.000000,0.000000,0,0
1799,229.259678,0.000000,0.000000,0,0
1800,229.941297,0.000000,0.000000,0,0
1801,229.897803,0.000000,0.000000,0,0
1802,229.863003,0.000000,0.000000,0,0
1803,230.555850,0.000000,0.000000,0,0
1804,230.534162,0.000000,0.000000,0,0
1805,231.233648,0.000000,0.000000,0,0
1806,231.224999,0.000000,0.000000,0,0
1807,231.931024,0.000000,0.000000,0,0
1808,231.935336,0.000000,0.000000,0,0
1809,232.647802,0.000000,0.000000,0,0
1810,232.664995,0.000000,0.000000,0,0
1811,233.383804,0.000000,0.000000,0,0
1812,233.413796,0.000000,0.000000,0,0
1813,234.138848,0.000000,0.000000,0,0
1814,234.181554,0.000000,0.000000,0,0
1815,234.912750,0.000000,0.000000,0,0
1816,234.968083,0.000000,0.000000,0,0
1817,235.031913,0.000000,0.000000,0,0
1818,235.104232,0.000000,0.000000,0,0
1819,235.849528,0.000000,0.000000,0,0
1820,236.596703,0.000000,0.000000,0,0
1821,236.685445,0.000000,0.000000,0,0
1822,237.438413,0.000000,0.000000,0,0
1823,238.193199,0.000000,0.000000,0,0
1824,238.949786,0.000000,0.000000,0,0
1825,239.708156,0.000000,0.000000,0,0
1826,240.468293,0.000000,0.000000,0,0
1827,240.584704,0.000000,0.000000,0,0
1828,241.350368,0.000000,0.000000,0,0
1829,242.117740,0.000000,0.000000,0,0
1830,242.249871,0.000000,0.000000,0,0
1831,243.022633,0.000000,0.000000,0,0
1832,243.797047,0.000000,0.000000,0,0
1833,243.944666,0.000000,0.000000,0,0
1834,244.724335,0.000000,0.000000,0,0
1835,244.883646,0.000000,0.000000,0,0
1836,245.668476,0.000000,0.000000,0,0
1837,245.839378,0.000000,0.000000,0,0
1838,246.629276,0.000000,0.000000,0,0
1839,247.420694,0.000000,0.000000,0,0
1840,247.606543,0.000000,0.000000,0,0
1841,248.402899,0.000000,0.000000,0,0
1842,249.200722,0.000000,0.000000,0,0
1843,250.000000,0.000000,0.000000,0,0
1844,250.203917,0.000000,0.000000,0,0
1845,251.007968,0.000000,0.000000,0,0
1846,251.813423,0.000000,0.000000,0,0
1847,252.620268,0.000000,0.000000,0,0
1848,253.428491,0.000000,0.000000,0,0
1849,254.238077,0.000000,0.000000,0,0
1850,255.049015,0.000000,0.000000,0,0
1851,255.861291,0.000000,0.000000,0,0
1852,256.095685,0.000000,0.000000,0,0
1853,256.912436,0.000000,0.000000,0,0
1854,257.157539,0.000000,0.000000,0,0
1855,257.978681,0.000000,0.000000,0,0
1856,258.234390,0.000000,0.000000,0,0
1857,259.059839,0.000000,0.000000,0,0
1858,259.326050,0.000000,0.000000,0,0
1859,259.599692,0.000000,0.000000,0,0
1860,259.880742,0.000000,0.000000,0,0
1861,259.331834,0.000000,0.000000,0,0
1862,258.785626,0.000000,0.000000,0,0
1863,257.402409,0.000000,0.000000,0,0
1864,256.859884,0.000000,0.000000,0,0
1865,256.320112,0.000000,0.000000,0,0
1866,255.783111,0.000000,0.000000,0,0
1867,256.095685,0.000000,0.000000,0,0
1868,256.943574,0.000000,0.000000,0,0
1869,257.266399,0.000000,0.000000,0,0
1870,257.596584,0.000000,0.000000,0,0
1871,258.451156,0.000000,0.000000,0,0
1872,258.791422,0.000000,0.000000,0,0
1873,259.138959,0.000000,0.000000,0,0
1874,260.000000,0.000000,0.000000,0,0
1875,260.357447,0.000000,0.000000,0,0
1876,260.722074,0.000000,0.000000,0,0
1877,261.589373,0.000000,0.000000,0,0
1878,261.963738,0.000000,0.000000,0,0
1879,262.834549,0.000000,0.000000,0,0
1880,263.218540,0.000000,0.000000,0,0
1881,264.092787,0.000000,0.000000,0,0
1882,264.486295,0.000000,0.000000,0,0
1883,264.886768,0.000000,0.000000,0,0
1884,265.294176,0.000000,0.000000,0,0
1885,266.176633,0.000000,0.000000,0,0
1886,266.593323,0.000000,0.000000,0,0
1887,267.478971,0.000000,0.000000,0,0
1888,267.904834,0.000000,0.000000,0,0
1889,268.793601,0.000000,0.000000,0,0
1890,269.228527,0.000000,0.000000,0,0
1891,270.120344,0.000000,0.000000,0,0
1892,271.012915,0.000000,0.000000,0,0
1893,271.906234,0.000000,0.000000,0,0
1894,272.354548,0.000000,0.000000,0,0
1895,273.250801,0.000000,0.000000,0,0
1896,273.707873,0.000000,0.000000,0,0
1897,274.606992,0.000000,0.000000,0,0
1898,275.072718,0.000000,0.000000,0,0
1899,275.974637,0.000000,0.000000,0,0
1900,276.448910,0.000000,0.000000,0,0
1901,277.353565,0.000000,0.000000,0,0
1902,277.836283,0.000000,0.000000,0,0
1903,278.325349,0.000000,0.000000,0,0
1904,279.234668,0.000000,0.000000,0,0
1905,279.732015,0.000000,0.000000,0,0
1906,280.235615,0.000000,0.000000,0,0
1907,281.149426,0.000000,0.000000,0,0
1908,281.661144,0.000000,0.000000,0,0
1909,282.179021,0.000000,0.000000,0,0
1910,281.783605,0.000000,0.000000,0,0
1911,282.311884,0.000000,0.000000,0,0
1912,282.846248,0.000000,0.000000,0,0
1913,283.386662,0.000000,0.000000,0,0
1914,283.933091,0.000000,0.000000,0,0
1915,283.557754,0.000000,0.000000,0,0
1916,284.114414,0.000000,0.000000,0,0
1917,283.746366,0.000000,0.000000,0,0
1918,283.381368,0.000000,0.000000,0,0
1919,283.019434,0.000000,0.000000,0,0
1920,282.660574,0.000000,0.000000,0,0
1921,282.304800,0.000000,0.000000,0,0
1922,281.016014,0.000000,0.000000,0,0
1923,279.728440,0.000000,0.000000,0,0
1924,279.379670,0.000000,0.000000,0,0
1925,279.034048,0.000000,0.000000,0,0
1926,278.691586,0.000000,0.000000,0,0
1927,278.352295,0.000000,0.000000,0,0
1928,278.958778,0.000000,0.000000,0,0
1929,279.571100,0.000000,0.000000,0,0
1930,280.189222,0.000000,0.000000,0,0
1931,279.866039,0.000000,0.000000,0,0
1932,280.494207,0.000000,0.000000,0,0
1933,281.128085,0.000000,0.000000,0,0
1934,281.767635,0.000000,0.000000,0,0
1935,282.412818,0.000000,0.000000,0,0
1936,282.109908,0.000000,0.000000,0,0
1937,282.764920,0.000000,0.000000,0,0
1938,283.425475,0.000000,0.000000,0,0
1939,283.134244,0.000000,0.000000,0,0
1940,282.846248,0.000000,0.000000,0,0
1941,282.561498,0.000000,0.000000,0,0
1942,282.280003,0.000000,0.000000,0,0
1943,282.001773,0.000000,0.000000,0,0
1944,281.726818,0.000000,0.000000,0,0
1945,280.765026,0.000000,0.000000,0,0
1946,279.529963,0.000000,0.000000,0,0
1947,279.259736,0.000000,0.000000,0,0
1948,278.992831,0.000000,0.000000,0,0
1949,278.729259,0.000000,0.000000,0,0
1950,279.435145,0.000000,0.000000,0,0
1951,279.179154,0.000000,0.000000,0,0
1952,279.894623,0.000000,0.000000,0,0
1953,280.615395,0.000000,0.000000,0,0
1954,281.341430,0.000000,0.000000,0,0
1955,282.072686,0.000000,0.000000,0,0
1956,281.836832,0.000000,0.000000,0,0
1957,282.577423,0.000000,0.000000,0,0
1958,283.323137,0.000000,0.000000,0,0
1959,284.073934,0.000000,0.000000,0,0
1960,283.853836,0.000000,0.000000,0,0
1961,284.613773,0.000000,0.000000,0,0
1962,285.590616,0.000000,0.000000,0,0
1963,285.378696,0.000000,0.000000,0,0
1964,286.148563,0.000000,0.000000,0,0
1965,285.944050,0.000000,0.000000,0,0
1966,286.722863,0.000000,0.000000,0,0
1967,286.525741,0.000000,0.000000,0,0
1968,287.313418,0.000000,0.000000,0,0
1969,287.123667,0.000000,0.000000,0,0
1970,286.937275,0.000000,0.000000,0,0
1971,286.754250,0.000000,0.000000,0,0
1972,286.574598,0.000000,0.000000,0,0
1973,286.398324,0.000000,0.000000,0,0
1974,285.240250,0.000000,0.000000,0,0
1975,284.084494,938.907920,1.000000,70,63991
1976,283.098923,935.650575,1.000000,29,63624
1977,282.113452,0.000000,0.000000,0,0
1978,281.128085,0.000000,0.000000,0,0
1979,279.973213,0.000000,0.000000,0,0
1980,279.807076,0.000000,0.000000,0,0
1981,279.644417,0.000000,0.000000,0,0
1982,279.485241,0.000000,0.000000,0,0
1983,279.329554,0.000000,0.000000,0,0
1984,279.177363,0.000000,0.000000,0,0
1985,280.017857,0.000000,0.000000,0,0
1986,280.862956,0.000000,0.000000,0,0
1987,280.722283,0.000000,0.000000,0,0
1988,281.575922,0.000000,0.000000,0,0
1989,282.434063,0.000000,0.000000,0,0
1990,282.304800,0.000000,0.000000,0,0
1991,283.171326,0.000000,0.000000,0,0
1992,283.049466,0.000000,0.000000,0,0
1993,282.931087,0.000000,0.000000,0,0
1994,283.809795,0.000000,0.000000,0,0
1995,283.698784,0.000000,0.000000,0,0
1996,283.591255,0.000000,0.000000,0,0
1997,283.487213,0.000000,0.000000,0,0
1998,283.386662,0.000000,0.000000,0,0
1999,283.289604,0.000000,0.000000,0,0
2000,283.196045,0.000000,0.000000,0,0
2001,283.105987,0.000000,0.000000,0,0
2002,283.019434,0.000000,0.000000,0,0
2003,282.936389,0.000000,0.000000,0,0
2004,282.856854,0.000000,0.000000,0,0
2005,282.780834,0.000000,0.000000,0,0
2006,281.710845,0.000000,0.000000,0,0
2007,280.643902,927.536658,1.000000,0,62511
2008,279.646205,924.239238,1.000000,0,62153
2009,278.648524,920.941872,1.000000,0,61629
2010,277.650860,917.644561,1.000000,0,61191
2011,276.653213,0.000000,0.000000,0,0
2012,275.655582,0.000000,0.000000,0,0
2013,274.590604,0.000000,0.000000,0,0
2014,274.526866,0.000000,0.000000,0,0
2015,273.468463,0.000000,0.000000,0,0
2016,273.411777,0.000000,0.000000,0,0
2017,273.358739,0.000000,0.000000,0,0
2018,273.309349,0.000000,0.000000,0,0
2019,273.263609,0.000000,0.000000,0,0
2020,273.221522,0.000000,0.000000,0,0
2021,273.183089,0.000000,0.000000,0,0
2022,272.148856,0.000000,0.000000,0,0
2023,272.117622,0.000000,0.000000,0,0
2024,272.090059,0.000000,0.000000,0,0
2025,272.066168,0.000000,0.000000,0,0
2026,272.045952,0.000000,0.000000,0,0
2027,272.029410,0.000000,0.000000,0,0
2028,272.016544,0.000000,0.000000,0,0
2029,272.007353,0.000000,0.000000,0,0
2030,272.001838,0.000000,0.000000,0,0
2031,272.000000,0.000000,0.000000,0,0
2032,272.001838,0.000000,0.000000,0,0
2033,272.007353,0.000000,0.000000,0,0
2034,272.016544,0.000000,0.000000,0,0
2035,272.029410,0.000000,0.000000,0,0
2036,272.045952,0.000000,0.000000,0,0
2037,273.065926,0.000000,0.000000,0,0
2038,273.089729,0.000000,0.000000,0,0
2039,274.116763,0.000000,0.000000,0,0
2040,274.147770,0.000000,0.000000,0,0
2041,274.182421,0.000000,0.000000,0,0
2042,274.220714,0.000000,0.000000,0,0
2043,275.261694,0.000000,0.000000,0,0
2044,275.307101,0.000000,0.000000,0,0
2045,275.356133,0.000000,0.000000,0,0
2046,275.408787,0.000000,0.000000,0,0
2047,275.465061,0.000000,0.000000,0,0
2048,275.524953,0.000000,0.000000,0,0
2049,275.588461,0.000000,0.000000,0,0
2050,275.655582,0.000000,0.000000,0,0
2051,274.728957,0.000000,0.000000,0,0
2052,274.803566,0.000000,0.000000,0,0
2053,274.881793,0.000000,0.000000,0,0
2054,274.963634,0.000000,0.000000,0,0
2055,274.052915,0.000000,0.000000,0,0
2056,273.146481,0.000000,0.000000,0,0
2057,273.239821,0.000000,0.000000,0,0
2058,272.341697,0.000000,0.000000,0,0
2059,271.447969,0.000000,0.000000,0,0
2060,270.453323,0.000000,0.000000,0,0
2061,269.564464,0.000000,0.000000,0,0
2062,268.464150,0.000000,0.000000,0,0
2063,267.469624,0.000000,0.000000,0,0
2064,266.475140,0.000000,0.000000,0,0
2065,265.480696,0.000000,0.000000,0,0
2066,264.486295,0.000000,0.000000,0,0
2067,263.600076,0.000000,0.000000,0,0
2068,262.718481,0.000000,0.000000,0,0
2069,263.827595,0.000000,0.000000,0,0
2070,262.954369,0.000000,0.000000,0,0
2071,263.077935,0.000000,0.000000,0,0
2072,262.213653,0.000000,0.000000,0,0
2073,262.345192,0.000000,0.000000,0,0
2074,262.480475,0.000000,0.000000,0,0
2075,262.619497,0.000000,0.000000,0,0
2076,261.772802,0.000000,0.000000,0,0
2077,261.919835,0.000000,0.000000,0,0
2078,262.070601,0.000000,0.000000,0,0
2079,262.225094,0.000000,0.000000,0,0
2080,262.383307,0.000000,0.000000,0,0
2081,262.545234,0.000000,0.000000,0,0
2082,262.710868,0.000000,0.000000,0,0
2083,262.880201,0.000000,0.000000,0,0
2084,263.053227,0.000000,0.000000,0,0
2085,263.229938,0.000000,0.000000,0,0
2086,262.427133,0.000000,0.000000,0,0
2087,262.611881,0.000000,0.000000,0,0
2088,262.800304,0.000000,0.000000,0,0
2089,262.992395,0.000000,0.000000,0,0
2090,262.207933,0.000000,0.000000,0,0
2091,262.408079,0.000000,0.000000,0,0
2092,262.611881,0.000000,0.000000,0,0
2093,261.841555,0.000000,0.000000,0,0
2094,262.053430,0.000000,0.000000,0,0
2095,261.292939,0.000000,0.000000,0,0
2096,260.537905,0.000000,0.000000,0,0
2097,259.788375,0.000000,0.000000,0,0
2098,259.044398,0.000000,0.000000,0,0
2099,258.071695,0.000000,0.000000,0,0
2100,257.099203,0.000000,0.000000,0,0
2101,255.894510,0.000000,0.000000,0,0
2102,254.921557,0.000000,0.000000,0,0
2103,253.948814,0.000000,0.000000,0,0
2104,252.976283,0.000000,0.000000,0,0
2105,252.003968,0.000000,0.000000,0,0
2106,251.268780,0.000000,0.000000,0,0
2107,251.509443,0.000000,0.000000,0,0
2108,250.784768,0.000000,0.000000,0,0
2109,250.065991,0.000000,0.000000,0,0
2110,250.319795,0.000000,0.000000,0,0
2111,250.577333,0.000000,0.000000,0,0
2112,249.873968,0.000000,0.000000,0,0
2113,251.103564,0.000000,0.000000,0,0
2114,250.409664,0.000000,0.000000,0,0
2115,250.683067,0.000000,0.000000,0,0
2116,250.960156,0.000000,0.000000,0,0
2117,251.240920,0.000000,0.000000,0,0
2118,250.567356,0.000000,0.000000,0,0
2119,250.856533,0.000000,0.000000,0,0
2120,251.149358,0.000000,0.000000,0,0
2121,251.445819,0.000000,0.000000,0,0
2122,251.745904,0.000000,0.000000,0,0
2123,251.097591,0.000000,0.000000,0,0
2124,251.406046,0.000000,0.000000,0,0
2125,251.718096,0.000000,0.000000,0,0
2126,251.085643,0.000000,0.000000,0,0
2127,251.406046,0.000000,0.000000,0,0
2128,251.730014,0.000000,0.000000,0,0
2129,252.057533,0.000000,0.000000,0,0
2130,251.445819,0.000000,0.000000,0,0
2131,251.781651,0.000000,0.000000,0,0
2132,251.181209,0.000000,0.000000,0,0
2133,250.587310,0.000000,0.000000,0,0
2134,250.000000,0.000000,0.000000,0,0
2135,249.419326,0.000000,0.000000,0,0
2136,248.845333,0.000000,0.000000,0,0
2137,247.913291,0.000000,0.000000,0,0
2138,246.981781,0.000000,0.000000,0,0
2139,246.050808,0.000000,0.000000,0,0
2140,245.120379,0.000000,0.000000,0,0
2141,244.190499,0.000000,0.000000,0,0
2142,243.261177,0.000000,0.000000,0,0
2143,242.705583,0.000000,0.000000,0,0
2144,241.778825,0.000000,0.000000,0,0
2145,241.232253,0.000000,0.000000,0,0
2146,240.692750,0.000000,0.000000,0,0
2147,240.160363,0.000000,0.000000,0,0
2148,240.553528,0.000000,0.000000,0,0
2149,240.950202,0.000000,0.000000,0,0
2150,241.350368,0.000000,0.000000,0,0
2151,240.840196,0.000000,0.000000,0,0
2152,241.248834,0.000000,0.000000,0,0
2153,241.660919,0.000000,0.000000,0,0
2154,241.167991,0.000000,0.000000,0,0
2155,241.588493,0.000000,0.000000,0,0
2156,242.012396,0.000000,0.000000,0,0
2157,241.536747,0.000000,0.000000,0,0
2158,241.969006,0.000000,0.000000,0,0
2159,241.505694,0.000000,0.000000,0,0
2160,241.946275,0.000000,0.000000,0,0
2161,242.390181,0.000000,0.000000,0,0
2162,241.944208,0.000000,0.000000,0,0
2163,242.396370,0.000000,0.000000,0,0
2164,242.851807,0.000000,0.000000,0,0
2165,242.423184,0.000000,0.000000,0,0
2166,242.886805,0.000000,0.000000,0,0
2167,243.353652,0.000000,0.000000,0,0
2168,242.942380,0.000000,0.000000,0,0
2169,242.538657,0.000000,0.000000,0,0
2170,243.018518,0.000000,0.000000,0,0
2171,242.627286,0.000000,0.000000,0,0
2172,242.243679,0.000000,0.000000,0,0
2173,241.373155,0.000000,0.000000,0,0
2174,241.000000,0.000000,0.000000,0,0
2175,240.133296,0.000000,0.000000,0,0
2176,238.767670,0.000000,0.000000,0,0
2177,237.901240,0.000000,0.000000,0,0
2178,237.035862,0.000000,0.000000,0,0
2179,236.171548,0.000000,0.000000,0,0
2180,235.308308,0.000000,0.000000,0,0
2181,234.955315,0.000000,0.000000,0,0
2182,234.610315,0.000000,0.000000,0,0
2183,235.127625,0.000000,0.000000,0,0
2184,235.648043,0.000000,0.000000,0,0
2185,236.171548,0.000000,0.000000,0,0
2186,235.849528,0.000000,0.000000,0,0
2187,236.381048,0.000000,0.000000,0,0
2188,236.915597,0.000000,0.000000,0,0
2189,236.611496,0.000000,0.000000,0,0
2190,237.153958,0.000000,0.000000,0,0
2191,236.862830,0.000000,0.000000,0,0
2192,237.413142,0.000000,0.000000,0,0
2193,237.966384,0.000000,0.000000,0,0
2194,237.134983,0.000000,0.000000,0,0
2195,236.864940,0.000000,0.000000,0,0
2196,237.427884,0.000000,0.000000,0,0
2197,237.170825,0.000000,0.000000,0,0
2198,236.921928,0.000000,0.000000,0,0
2199,237.497368,0.000000,0.000000,0,0
2200,236.681220,0.000000,0.000000,0,0
2201,236.448726,0.000000,0.000000,0,0
2202,236.224470,0.000000,0.000000,0,0
2203,236.008474,0.000000,0.000000,0,0
2204,235.204167,0.000000,0.000000,0,0
2205,234.401365,0.000000,0.000000,0,0
2206,233.600086,0.000000,0.000000,0,0
2207,232.800344,0.000000,0.000000,0,0
2208,232.606965,0.000000,0.000000,0,0
2209,231.812424,0.000000,0.000000,0,0
2210,231.631172,0.000000,0.000000,0,0
2211,230.841937,0.000000,0.000000,0,0
2212,230.672929,0.000000,0.000000,0,0
2213,231.294185,0.000000,0.000000,0,0
2214,231.138487,0.000000,0.000000,0,0
2215,230.991342,0.000000,0.000000,0,0
2216,231.624696,0.000000,0.000000,0,0
2217,231.490821,0.000000,0.000000,0,0
