Point_Index,StraightPath_Length,GyroPath_Length,GyroPath_Perc,CLR_Alpha,CLR_Gamma,Left_CLR_Alpha,Left_CLR_Gamma,Right_CLR_Alpha,Right_CLR_Gamma,DiegoPath_Length,DiegoPath_Perc
146,390.773592,0.000000,0.000000,0,0,0,0,0,0,421.546248,107.874804
147,389.463734,0.000000,0.000000,0,0,0,0,0,0,420.132034,107.874495
148,389.077113,0.000000,0.000000,0,0,0,0,0,0,419.717821,107.875227
149,387.769261,0.000000,0.000000,0,0,0,0,0,0,418.303607,107.874360
150,387.386112,0.000000,0.000000,0,0,0,0,0,0,417.889394,107.874129
151,386.080303,0.000000,0.000000,0,0,0,0,0,0,416.475180,107.872683
152,385.700661,0.000000,0.000000,0,0,0,0,0,0,416.060967,107.871468
153,385.323241,0.000000,0.000000,0,0,0,0,0,0,415.646753,107.869630
154,384.948048,0.000000,0.000000,0,0,0,0,0,0,415.232539,107.867163
155,383.646973,0.000000,0.000000,0,0,0,0,0,0,413.818326,107.864353
156,383.275358,0.000000,0.000000,0,0,0,0,0,0,413.404112,107.860864
157,381.976439,0.000000,0.000000,0,0,0,0,0,0,411.989899,107.857411
158,381.608438,0.000000,0.000000,0,0,0,0,0,0,411.575685,107.852879
159,380.311714,0.000000,0.000000,0,0,0,0,0,0,410.161472,107.848761
160,379.015831,0.000000,0.000000,0,0,0,0,0,0,408.747258,107.844376
161,378.652875,0.000000,0.000000,0,0,0,0,0,0,408.333044,107.838358
162,378.292215,0.000000,0.000000,0,0,0,0,0,0,407.918831,107.831675
163,377.000000,0.000000,0.000000,0,0,0,0,0,0,406.504617,107.826158
164,376.643067,0.000000,0.000000,0,0,0,0,0,0,406.090404,107.818367
165,375.708664,0.000000,0.000000,0,0,0,0,0,0,405.090404,107.820352
166,374.418215,0.000000,0.000000,0,0,0,0,0,0,403.676190,107.814250
167,374.064166,0.000000,0.000000,0,0,0,0,0,0,403.261977,107.805562
168,372.776072,0.000000,0.000000,0,0,0,0,0,0,401.847763,107.798701
169,372.425832,0.000000,0.000000,0,0,0,0,0,0,401.433550,107.788858
170,371.140135,0.000000,0.000000,0,0,0,0,0,0,400.019336,107.781212
171,369.855377,0.000000,0.000000,0,0,0,0,0,0,398.605122,107.773240
172,368.571567,0.000000,0.000000,0,0,0,0,0,0,397.190909,107.764935
173,368.228190,0.000000,0.000000,0,0,0,0,0,0,396.776695,107.752939
