Point_Index,StraightPath_Length,GyroPath_Length,GyroPath_Perc,CLR_Alpha,CLR_Gamma,Left_CLR_Alpha,Left_CLR_Gamma,Right_CLR_Alpha,Right_CLR_Gamma,DiegoPath_Length,DiegoPath_Perc,DiegoPath_Pink
74,169.499263,0.000000,0.000000,0,0,0,0,0,0,181.480231,107.068449,1
75,168.609015,0.000000,0.000000,0,0,0,0,0,0,180.480231,107.040677,0
76,168.181450,0.000000,0.000000,0,0,0,0,0,0,179.894444,106.964499,0
77,168.647562,0.000000,0.000000,0,0,0,0,0,0,180.308658,106.914477,0
78,168.237927,0.000000,0.000000,0,0,0,0,0,0,179.722871,106.826609,0
79,167.839209,0.000000,0.000000,0,0,0,0,0,0,179.137085,106.731369,0
80,167.451486,0.000000,0.000000,0,0,0,0,0,0,178.551299,106.628674,1
81,166.580311,0.000000,0.000000,0,0,0,0,0,0,177.551299,106.586005,0
82,166.207701,0.000000,0.000000,0,0,0,0,0,0,176.965512,106.472510,1
83,165.342070,0.000000,0.000000,0,0,0,0,0,0,175.965512,106.425130,1
84,164.984848,0.000000,0.000000,0,0,0,0,0,0,175.379726,106.300505,0
85,164.124952,0.000000,0.000000,0,0,0,0,0,0,174.379726,106.248150,1
86,163.783394,0.000000,0.000000,0,0,0,0,0,0,173.793939,106.112064,0
87,162.929433,0.000000,0.000000,0,0,0,0,0,0,172.793939,106.054466,0
88,162.603813,0.000000,0.000000,0,0,0,0,0,0,172.208153,105.906590,1
89,161.755989,0.000000,0.000000,0,0,0,0,0,0,171.208153,105.843471,0
90,160.909913,0.000000,0.000000,0,0,0,0,0,0,170.208153,105.778538,0
91,160.605106,0.000000,0.000000,0,0,0,0,0,0,169.622366,105.614554,0
92,161.148999,0.000000,0.000000,0,0,0,0,0,0,170.036580,105.515132,0
93,160.312195,0.000000,0.000000,0,0,0,0,0,0,169.036580,105.442122,0
94,160.031247,0.000000,0.000000,0,0,0,0,0,0,168.450793,105.261189,0
95,159.762323,0.000000,0.000000,0,0,0,0,0,0,167.865007,105.071711,0
96,159.505486,0.000000,0.000000,0,0,0,0,0,0,167.279221,104.873647,0
97,160.078106,0.000000,0.000000,0,0,0,0,0,0,167.693434,104.757258,0
98,160.654910,0.000000,0.000000,0,0,0,0,0,0,168.107648,104.638973,0
99,160.424437,0.000000,0.000000,0,0,0,0,0,0,167.521861,104.424154,0
100,161.012422,0.000000,0.000000,0,0,0,0,0,0,167.936075,104.300074,0
101,160.801119,0.000000,0.000000,0,0,0,0,0,0,167.350288,104.072838,0
102,160.601993,0.000000,0.000000,0,0,0,0,0,0,166.764502,103.837131,1
103,159.806133,0.000000,0.000000,0,0,0,0,0,0,165.764502,103.728499,0
104,159.012578,0.000000,0.000000,0,0,0,0,0,0,164.764502,103.617276,0
105,158.836394,0.000000,0.000000,0,0,0,0,0,0,164.178716,103.363412,1
106,158.050625,0.000000,0.000000,0,0,0,0,0,0,163.178716,103.244587,0
107,157.892368,0.000000,0.000000,0,0,0,0,0,0,162.592929,102.977066,1
108,157.114608,0.000000,0.000000,0,0,0,0,0,0,161.592929,102.850353,1
109,156.339374,0.000000,0.000000,0,0,0,0,0,0,160.592929,102.720719,0
110,156.204994,0.000000,0.000000,0,0,0,0,0,0,160.007143,102.434077,0
111,156.083311,0.000000,0.000000,0,0,0,0,0,0,159.421356,102.138630,0
