Point_Index,StraightPath_Length,GyroPath_Length,GyroPath_Perc,CLR_Alpha,CLR_Gamma,Left_CLR_Alpha,Left_CLR_Gamma,Right_CLR_Alpha,Right_CLR_Gamma,DiegoPath_Length,DiegoPath_Perc,DiegoPath_Pink
65,229.532133,0.000000,0.000000,0,0,0,0,0,0,246.965512,107.595180,0
66,228.965063,0.000000,0.000000,0,0,0,0,0,0,246.379726,107.605817,2
67,228.035085,0.000000,0.000000,0,0,0,0,0,0,245.379726,107.606128,1
68,227.477471,0.000000,0.000000,0,0,0,0,0,0,244.793939,107.612388,1
69,226.550215,0.000000,0.000000,0,0,0,0,0,0,243.793939,107.611436,2
70,225.623580,0.000000,0.000000,0,0,0,0,0,0,242.793939,107.610179,1
71,224.697575,0.000000,0.000000,0,0,0,0,0,0,241.793939,107.608611,0
72,223.772206,0.000000,0.000000,0,0,0,0,0,0,240.793939,107.606724,0
73,223.230822,0.000000,0.000000,0,0,0,0,0,0,240.208153,107.605281,2
74,222.308344,0.000000,0.000000,0,0,0,0,0,0,239.208153,107.601968,1
75,221.386540,0.000000,0.000000,0,0,0,0,0,0,238.208153,107.598300,0
76,220.857420,0.000000,0.000000,0,0,0,0,0,0,237.622366,107.590846,2
77,219.938628,0.000000,0.000000,0,0,0,0,0,0,236.622366,107.585634,2
78,219.020547,0.000000,0.000000,0,0,0,0,0,0,235.622366,107.580028,2
79,218.103187,0.000000,0.000000,0,0,0,0,0,0,234.622366,107.574020,3
80,217.186556,0.000000,0.000000,0,0,0,0,0,0,233.622366,107.567600,5
81,216.270664,0.000000,0.000000,0,0,0,0,0,0,232.622366,107.560759,7
82,215.355520,0.000000,0.000000,0,0,0,0,0,0,231.622366,107.553485,7
83,214.441134,0.000000,0.000000,0,0,0,0,0,0,230.622366,107.545769,6
84,213.527516,0.000000,0.000000,0,0,0,0,0,0,229.622366,107.537600,6
85,213.025820,426.051640,200.000000,0,7395,0,7395,0,0,282.000000,132.378319,9
86,212.115535,424.231069,200.000000,1,7314,1,7314,0,0,281.000000,132.474974,8
87,211.206061,422.412121,200.000000,3,7267,3,7267,0,0,280.000000,132.571953,9
88,209.880919,419.761837,200.000000,1,7172,1,7172,0,0,278.000000,132.456062,5
89,208.971290,417.942580,200.000000,3,7124,3,7124,0,0,277.000000,132.554094,8
90,208.062491,416.124981,200.000000,6,7047,6,7047,0,0,276.000000,132.652454,1
91,206.736547,413.473095,200.000000,3,6958,3,6958,0,0,274.000000,132.535831,2
92,206.322563,412.645126,200.000000,0,6939,0,6939,0,0,273.000000,132.317084,1
93,205.000000,410.000000,200.000000,0,6840,0,6840,0,0,271.000000,132.195122,2
94,203.678668,0.000000,0.000000,0,0,0,0,0,0,218.965512,107.505373,2
95,202.358593,0.000000,0.000000,0,0,0,0,0,0,217.551299,107.507814,2
96,201.444782,0.000000,0.000000,0,0,0,0,0,0,216.551299,107.499086,2
97,200.531793,0.000000,0.000000,0,0,0,0,0,0,215.551299,107.489838,2
98,199.619638,0.000000,0.000000,0,0,0,0,0,0,214.551299,107.480056,2
99,198.708329,0.000000,0.000000,0,0,0,0,0,0,213.551299,107.469727,2
100,197.797877,0.000000,0.000000,0,0,0,0,0,0,212.551299,107.458837,1
101,196.888293,0.000000,0.000000,0,0,0,0,0,0,211.551299,107.447373,0
102,196.400102,0.000000,0.000000,0,0,0,0,0,0,210.965512,107.416193,0
103,195.920902,0.000000,0.000000,0,0,0,0,0,0,210.379726,107.379929,0
104,196.351725,0.000000,0.000000,0,0,0,0,0,0,210.793939,107.355277,0
105,197.686621,0.000000,0.000000,0,0,0,0,0,0,212.208153,107.345733,0
106,198.123699,0.000000,0.000000,0,0,0,0,0,0,212.622366,107.317988,0
107,198.564851,0.000000,0.000000,0,0,0,0,0,0,213.036580,107.288163,0
108,199.904977,0.000000,0.000000,0,0,0,0,0,0,214.450793,107.276365,0
109,200.352190,0.000000,0.000000,0,0,0,0,0,0,214.865007,107.243653,0
110,201.695315,0.000000,0.000000,0,0,0,0,0,0,216.279221,107.230662,0
